"","year","type","date_ref","sex","age","deaths"
"1546",1994,"x1",1994.5,"f",46,166.329691977077
"1547",1994,"x1",1994.5,"f",47,157.257163323782
"1548",1994,"x1",1994.5,"f",48,163.305515759312
"1549",1994,"x1",1994.5,"f",49,137.095988538682
"1550",1994,"x1",1994.5,"f",50,172.378044412607
"1551",1994,"x1",1994.5,"f",51,129.031518624642
"1552",1994,"x1",1994.5,"f",52,143.144340974212
"1553",1994,"x1",1994.5,"f",53,174.394161891117
"1554",1994,"x1",1994.5,"f",54,198.587571633238
"1555",1994,"x1",1994.5,"f",55,165.321633237822
"1556",1994,"x1",1994.5,"f",56,202.619806590258
"1557",1994,"x1",1994.5,"f",57,168.345809455587
"1558",1994,"x1",1994.5,"f",58,217.740687679083
"1559",1994,"x1",1994.5,"f",59,180.442514326648
"1560",1994,"x1",1994.5,"f",60,271.167800859599
"1561",1994,"x1",1994.5,"f",61,191.531160458453
"1562",1994,"x1",1994.5,"f",62,217.740687679083
"1563",1994,"x1",1994.5,"f",63,218.748746418338
"1564",1994,"x1",1994.5,"f",64,263.103330945559
"1565",1994,"x1",1994.5,"f",65,279.232270773639
"1566",1994,"x1",1994.5,"f",66,253.022743553009
"1567",1994,"x1",1994.5,"f",67,245.966332378223
"1568",1994,"x1",1994.5,"f",68,280.240329512894
"1569",1994,"x1",1994.5,"f",69,243.950214899713
"1570",1994,"x1",1994.5,"f",70,406.247671919771
"1571",1994,"x1",1994.5,"f",71,240.926038681948
"1572",1994,"x1",1994.5,"f",72,321.57073782235
"1573",1994,"x1",1994.5,"f",73,284.272564469914
"1574",1994,"x1",1994.5,"f",74,332.659383954155
"1575",1994,"x1",1994.5,"f",75,404.231554441261
"1576",1994,"x1",1994.5,"f",76,332.659383954155
"1577",1994,"x1",1994.5,"f",77,320.562679083095
"1578",1994,"x1",1994.5,"f",78,372.981733524355
"1579",1994,"x1",1994.5,"f",79,327.61909025788
"1580",1994,"x1",1994.5,"f",80,584.674068767908
"1581",1994,"x1",1994.5,"f",81,407.255730659026
"1582",1994,"x1",1994.5,"f",82,384.07037965616
"1583",1994,"x1",1994.5,"f",83,381.046203438395
"1584",1994,"x1",1994.5,"f",84,516.126074498567
"1585",1994,"x1",1994.5,"f",85,538.303366762178
"1586",1994,"x1",1994.5,"f",86,367.94143982808
"1587",1994,"x1",1994.5,"f",87,335.68356017192
"1588",1994,"x1",1994.5,"f",88,279.232270773639
"1589",1994,"x1",1994.5,"f",89,305.441797994269
"1590",1994,"x1",1994.5,"f",90,482.860136103152
"1591",1994,"x1",1994.5,"f",91,222.780981375358
"1592",1994,"x1",1994.5,"f",92,219.756805157593
"1593",1994,"x1",1994.5,"f",93,112.902578796562
"1594",1994,"x1",1994.5,"f",94,329.63520773639
"1595",1994,"x1",1994.5,"f",95,150.200752148997
"1596",1994,"x1",1994.5,"f",96,79.6366404011461
"1597",1994,"x1",1994.5,"f",97,58.4674068767908
"1598",1994,"x1",1994.5,"f",98,69.556053008596
"1599",1994,"x1",1994.5,"f",99,303.425680515759
"1600",1994,"x1",1994.5,"m",0,3378.16295337694
"1601",1994,"x1",1994.5,"m",1,827.202651183939
"1602",1994,"x1",1994.5,"m",2,311.583015634291
"1603",1994,"x1",1994.5,"m",3,173.883424853975
"1604",1994,"x1",1994.5,"m",4,149.760868804869
"1605",1994,"x1",1994.5,"m",5,117.597460739394
"1606",1994,"x1",1994.5,"m",6,94.4800111923333
"1607",1994,"x1",1994.5,"m",7,86.4391591759645
"1608",1994,"x1",1994.5,"m",8,82.4187331677801
"1609",1994,"x1",1994.5,"m",9,72.3676681473191
"1610",1994,"x1",1994.5,"m",10,93.4749046902871
"1611",1994,"x1",1994.5,"m",11,65.3319226329964
"1612",1994,"x1",1994.5,"m",12,91.464691686195
"1613",1994,"x1",1994.5,"m",13,100.51065020461
"1614",1994,"x1",1994.5,"m",14,105.53618271484
"1615",1994,"x1",1994.5,"m",15,110.561715225071
"1616",1994,"x1",1994.5,"m",16,153.781294813053
"1617",1994,"x1",1994.5,"m",17,159.81193382533
"1618",1994,"x1",1994.5,"m",18,155.791507817145
"1619",1994,"x1",1994.5,"m",19,174.888531356021
"1620",1994,"x1",1994.5,"m",20,190.970235388759
"1621",1994,"x1",1994.5,"m",21,248.261306005386
"1622",1994,"x1",1994.5,"m",22,233.184708474695
"1623",1994,"x1",1994.5,"m",23,209.062152425588
"1624",1994,"x1",1994.5,"m",24,246.251093001294
"1625",1994,"x1",1994.5,"m",25,245.245986499248
"1626",1994,"x1",1994.5,"m",26,240.220453989018
"1627",1994,"x1",1994.5,"m",27,214.087684935819
"1628",1994,"x1",1994.5,"m",28,251.276625511525
"1629",1994,"x1",1994.5,"m",29,243.235773495156
"1630",1994,"x1",1994.5,"m",30,239.215347486971
"1631",1994,"x1",1994.5,"m",31,210.067258927635
"1632",1994,"x1",1994.5,"m",32,234.189814976741
"1633",1994,"x1",1994.5,"m",33,241.225560491064
"1634",1994,"x1",1994.5,"m",34,231.174495470603
"1635",1994,"x1",1994.5,"m",35,229.16428246651
"1636",1994,"x1",1994.5,"m",36,208.057045923542
"1637",1994,"x1",1994.5,"m",37,228.159175964464
"1638",1994,"x1",1994.5,"m",38,211.072365429681
"1639",1994,"x1",1994.5,"m",39,235.194921478787
"1640",1994,"x1",1994.5,"m",40,246.251093001294
"1641",1994,"x1",1994.5,"m",41,198.005980903081
"1642",1994,"x1",1994.5,"m",42,216.097897939911
"1643",1994,"x1",1994.5,"m",43,208.057045923542
"1644",1994,"x1",1994.5,"m",44,225.143856458326
"1645",1994,"x1",1994.5,"m",45,281.429820572908
"1646",1994,"x1",1994.5,"m",46,190.970235388759
"1647",1994,"x1",1994.5,"m",47,209.062152425588
"1648",1994,"x1",1994.5,"m",48,230.169388968557
"1649",1994,"x1",1994.5,"m",49,244.240879997202
"1650",1994,"x1",1994.5,"m",50,241.225560491064
"1651",1994,"x1",1994.5,"m",51,234.189814976741
"1652",1994,"x1",1994.5,"m",52,223.133643454234
"1653",1994,"x1",1994.5,"m",53,262.332797034032
"1654",1994,"x1",1994.5,"m",54,270.373649050401
"1655",1994,"x1",1994.5,"m",55,287.460459585184
"1656",1994,"x1",1994.5,"m",56,259.317477527893
"1657",1994,"x1",1994.5,"m",57,280.424714070861
"1658",1994,"x1",1994.5,"m",58,281.429820572908
"1659",1994,"x1",1994.5,"m",59,321.634080654751
"1660",1994,"x1",1994.5,"m",60,330.680039173166
"1661",1994,"x1",1994.5,"m",61,289.470672589276
"1662",1994,"x1",1994.5,"m",62,323.644293658844
"1663",1994,"x1",1994.5,"m",63,319.623867650659
"1664",1994,"x1",1994.5,"m",64,379.930257773425
"1665",1994,"x1",1994.5,"m",65,412.0936658389
"1666",1994,"x1",1994.5,"m",66,342.74131719772
"1667",1994,"x1",1994.5,"m",67,335.705571683397
"1668",1994,"x1",1994.5,"m",68,391.991535797978
"1669",1994,"x1",1994.5,"m",69,371.889405757056
"1670",1994,"x1",1994.5,"m",70,507.57878353328
"1671",1994,"x1",1994.5,"m",71,378.925151271379
"1672",1994,"x1",1994.5,"m",72,422.144730859361
"1673",1994,"x1",1994.5,"m",73,388.97621629184
"1674",1994,"x1",1994.5,"m",74,410.083452834808
"1675",1994,"x1",1994.5,"m",75,469.384736455528
"1676",1994,"x1",1994.5,"m",76,405.057920324578
"1677",1994,"x1",1994.5,"m",77,428.175369871638
"1678",1994,"x1",1994.5,"m",78,477.425588471897
"1679",1994,"x1",1994.5,"m",79,449.282606414606
"1680",1994,"x1",1994.5,"m",80,554.818789129446
"1681",1994,"x1",1994.5,"m",81,362.843447238642
"1682",1994,"x1",1994.5,"m",82,403.047707320485
"1683",1994,"x1",1994.5,"m",83,409.078346332762
"1684",1994,"x1",1994.5,"m",84,424.154943863454
"1685",1994,"x1",1994.5,"m",85,427.170263369592
"1686",1994,"x1",1994.5,"m",86,346.761743205904
"1687",1994,"x1",1994.5,"m",87,275.399181560631
"1688",1994,"x1",1994.5,"m",88,258.312371025847
"1689",1994,"x1",1994.5,"m",89,218.108110944003
"1690",1994,"x1",1994.5,"m",90,281.429820572908
"1691",1994,"x1",1994.5,"m",91,182.92938337239
"1692",1994,"x1",1994.5,"m",92,142.725123290546
"1693",1994,"x1",1994.5,"m",93,103.525969710748
"1694",1994,"x1",1994.5,"m",94,181.924276870344
"1695",1994,"x1",1994.5,"m",95,94.4800111923333
"1696",1994,"x1",1994.5,"m",96,52.2655381063971
"1697",1994,"x1",1994.5,"m",97,33.1685145675212
"1698",1994,"x1",1994.5,"m",98,36.1838340736595
"1699",1994,"x1",1994.5,"m",99,108.551502220979
"1700",1995,"x1",1995.5,"f",0,2471.30822164253
"1701",1995,"x1",1995.5,"f",1,790.658091211658
"1702",1995,"x1",1995.5,"f",2,248.836556624989
"1703",1995,"x1",1995.5,"f",3,152.512728254025
"1704",1995,"x1",1995.5,"f",4,100.337321219754
"1705",1995,"x1",1995.5,"f",5,94.3170819465683
"1706",1995,"x1",1995.5,"f",6,58.195646307457
"1707",1995,"x1",1995.5,"f",7,88.2968426733831
"1708",1995,"x1",1995.5,"f",8,63.2125123684447
"1709",1995,"x1",1995.5,"f",9,45.1517945488891
"1710",1995,"x1",1995.5,"f",10,45.1517945488891
"1711",1995,"x1",1995.5,"f",11,51.1720338220743
"1712",1995,"x1",1995.5,"f",12,59.1990195196546
"1713",1995,"x1",1995.5,"f",13,62.2091391562472
"1714",1995,"x1",1995.5,"f",14,79.2664837636053
"1715",1995,"x1",1995.5,"f",15,111.374426553926
"1716",1995,"x1",1995.5,"f",16,86.290096248988
"1717",1995,"x1",1995.5,"f",17,108.364306917334
"1718",1995,"x1",1995.5,"f",18,125.421651524692
"1719",1995,"x1",1995.5,"f",19,109.367680129531
"1720",1995,"x1",1995.5,"f",20,98.3305747953585
"1721",1995,"x1",1995.5,"f",21,98.3305747953585
"1722",1995,"x1",1995.5,"f",22,122.411531888099
"1723",1995,"x1",1995.5,"f",23,103.347440856346
"1724",1995,"x1",1995.5,"f",24,86.290096248988
"1725",1995,"x1",1995.5,"f",25,97.3272015831609
"1726",1995,"x1",1995.5,"f",26,96.3238283709634
"1727",1995,"x1",1995.5,"f",27,107.360933705136
"1728",1995,"x1",1995.5,"f",28,106.357560492939
"1729",1995,"x1",1995.5,"f",29,94.3170819465683
"1730",1995,"x1",1995.5,"f",30,125.421651524692
"1731",1995,"x1",1995.5,"f",31,93.3137087343708
"1732",1995,"x1",1995.5,"f",32,97.3272015831609
"1733",1995,"x1",1995.5,"f",33,97.3272015831609
"1734",1995,"x1",1995.5,"f",34,93.3137087343708
"1735",1995,"x1",1995.5,"f",35,103.347440856346
"1736",1995,"x1",1995.5,"f",36,93.3137087343708
"1737",1995,"x1",1995.5,"f",37,115.387919402717
"1738",1995,"x1",1995.5,"f",38,124.418278312494
"1739",1995,"x1",1995.5,"f",39,104.350814068544
"1740",1995,"x1",1995.5,"f",40,144.485742556445
"1741",1995,"x1",1995.5,"f",41,116.391292614914
"1742",1995,"x1",1995.5,"f",42,121.408158675902
"1743",1995,"x1",1995.5,"f",43,128.431771161285
"1744",1995,"x1",1995.5,"f",44,138.46550328326
"1745",1995,"x1",1995.5,"f",45,154.51947467842
"1746",1995,"x1",1995.5,"f",46,120.404785463704
"1747",1995,"x1",1995.5,"f",47,136.458756858865
"1748",1995,"x1",1995.5,"f",48,147.495862193038
"1749",1995,"x1",1995.5,"f",49,147.495862193038
"1750",1995,"x1",1995.5,"f",50,171.576819285779
"1751",1995,"x1",1995.5,"f",51,140.472249707655
"1752",1995,"x1",1995.5,"f",52,148.499235405235
"1753",1995,"x1",1995.5,"f",53,171.576819285779
"1754",1995,"x1",1995.5,"f",54,158.532967527211
"1755",1995,"x1",1995.5,"f",55,190.640910317532
"1756",1995,"x1",1995.5,"f",56,174.586938922371
"1757",1995,"x1",1995.5,"f",57,195.657776378519
"1758",1995,"x1",1995.5,"f",58,211.71174777368
"1759",1995,"x1",1995.5,"f",59,179.603804983359
"1760",1995,"x1",1995.5,"f",60,278.937752990915
"1761",1995,"x1",1995.5,"f",61,218.735360259063
"1762",1995,"x1",1995.5,"f",62,212.715120985877
"1763",1995,"x1",1995.5,"f",63,248.836556624989
"1764",1995,"x1",1995.5,"f",64,248.836556624989
"1765",1995,"x1",1995.5,"f",65,320.076054691014
"1766",1995,"x1",1995.5,"f",66,246.829810200594
"1767",1995,"x1",1995.5,"f",67,252.850049473779
"1768",1995,"x1",1995.5,"f",68,270.910767293335
"1769",1995,"x1",1995.5,"f",69,256.863542322569
"1770",1995,"x1",1995.5,"f",70,410.379643788792
"1771",1995,"x1",1995.5,"f",71,288.97148511289
"1772",1995,"x1",1995.5,"f",72,322.082801115409
"1773",1995,"x1",1995.5,"f",73,339.140145722767
"1774",1995,"x1",1995.5,"f",74,326.096293964199
"1775",1995,"x1",1995.5,"f",75,430.447108032743
"1776",1995,"x1",1995.5,"f",76,330.109786812989
"1777",1995,"x1",1995.5,"f",77,351.180624269137
"1778",1995,"x1",1995.5,"f",78,363.221102815508
"1779",1995,"x1",1995.5,"f",79,365.227849239903
"1780",1995,"x1",1995.5,"f",80,528.777682828101
"1781",1995,"x1",1995.5,"f",81,392.318925969236
"1782",1995,"x1",1995.5,"f",82,384.291940271656
"1783",1995,"x1",1995.5,"f",83,401.349284879014
"1784",1995,"x1",1995.5,"f",84,386.298686696051
"1785",1995,"x1",1995.5,"f",85,561.88899883062
"1786",1995,"x1",1995.5,"f",86,392.318925969236
"1787",1995,"x1",1995.5,"f",87,362.21772960331
"1788",1995,"x1",1995.5,"f",88,300.008590447063
"1789",1995,"x1",1995.5,"f",89,299.005217234866
"1790",1995,"x1",1995.5,"f",90,458.541557974274
"1791",1995,"x1",1995.5,"f",91,235.792704866421
"1792",1995,"x1",1995.5,"f",92,190.640910317532
"1793",1995,"x1",1995.5,"f",93,212.715120985877
"1794",1995,"x1",1995.5,"f",94,109.367680129531
"1795",1995,"x1",1995.5,"f",95,314.055815417829
"1796",1995,"x1",1995.5,"f",96,141.475622919852
"1797",1995,"x1",1995.5,"f",97,75.2529909148151
"1798",1995,"x1",1995.5,"f",98,61.2057659440497
"1799",1995,"x1",1995.5,"f",99,312.049068993433
"1800",1995,"x1",1995.5,"m",0,3086.58332166853
"1801",1995,"x1",1995.5,"m",1,818.541433370661
"1802",1995,"x1",1995.5,"m",2,277.862716965286
"1803",1995,"x1",1995.5,"m",3,182.566839305711
"1804",1995,"x1",1995.5,"m",4,139.432915733483
"1805",1995,"x1",1995.5,"m",5,122.379969204927
"1806",1995,"x1",1995.5,"m",6,100.311450167973
"1807",1995,"x1",1995.5,"m",7,88.2740761478163
"1808",1995,"x1",1995.5,"m",8,84.2616181410974
"1809",1995,"x1",1995.5,"m",9,80.2491601343785
"1810",1995,"x1",1995.5,"m",10,79.2460456326988
"1811",1995,"x1",1995.5,"m",11,60.1868701007839
"1812",1995,"x1",1995.5,"m",12,76.2367021276596
"1813",1995,"x1",1995.5,"m",13,104.323908174692
"1814",1995,"x1",1995.5,"m",14,98.3052211646137
"1815",1995,"x1",1995.5,"m",15,142.442259238522
"1816",1995,"x1",1995.5,"m",16,157.488976763718
"1817",1995,"x1",1995.5,"m",17,180.560610302352
"1818",1995,"x1",1995.5,"m",18,225.70076287794
"1819",1995,"x1",1995.5,"m",19,204.635358342665
"1820",1995,"x1",1995.5,"m",20,251.781739921613
"1821",1995,"x1",1995.5,"m",21,238.741251399776
"1822",1995,"x1",1995.5,"m",22,235.731907894737
"1823",1995,"x1",1995.5,"m",23,247.769281914894
"1824",1995,"x1",1995.5,"m",24,247.769281914894
"1825",1995,"x1",1995.5,"m",25,273.850258958567
"1826",1995,"x1",1995.5,"m",26,231.719449888018
"1827",1995,"x1",1995.5,"m",27,225.70076287794
"1828",1995,"x1",1995.5,"m",28,247.769281914894
"1829",1995,"x1",1995.5,"m",29,244.759938409854
"1830",1995,"x1",1995.5,"m",30,246.766167413214
"1831",1995,"x1",1995.5,"m",31,224.69764837626
"1832",1995,"x1",1995.5,"m",32,247.769281914894
"1833",1995,"x1",1995.5,"m",33,221.688304871221
"1834",1995,"x1",1995.5,"m",34,214.666503359462
"1835",1995,"x1",1995.5,"m",35,257.800426931691
"1836",1995,"x1",1995.5,"m",36,248.772396416573
"1837",1995,"x1",1995.5,"m",37,191.594869820829
"1838",1995,"x1",1995.5,"m",38,222.6914193729
"1839",1995,"x1",1995.5,"m",39,233.725678891377
"1840",1995,"x1",1995.5,"m",40,237.738136898096
"1841",1995,"x1",1995.5,"m",41,202.629129339306
"1842",1995,"x1",1995.5,"m",42,233.725678891377
"1843",1995,"x1",1995.5,"m",43,224.69764837626
"1844",1995,"x1",1995.5,"m",44,212.660274356103
"1845",1995,"x1",1995.5,"m",45,237.738136898096
"1846",1995,"x1",1995.5,"m",46,228.710106382979
"1847",1995,"x1",1995.5,"m",47,237.738136898096
"1848",1995,"x1",1995.5,"m",48,228.710106382979
"1849",1995,"x1",1995.5,"m",49,194.604213325868
"1850",1995,"x1",1995.5,"m",50,275.856487961926
"1851",1995,"x1",1995.5,"m",51,235.731907894737
"1852",1995,"x1",1995.5,"m",52,240.747480403136
"1853",1995,"x1",1995.5,"m",53,211.657159854423
"1854",1995,"x1",1995.5,"m",54,254.791083426652
"1855",1995,"x1",1995.5,"m",55,293.912548992161
"1856",1995,"x1",1995.5,"m",56,233.725678891377
"1857",1995,"x1",1995.5,"m",57,264.822228443449
"1858",1995,"x1",1995.5,"m",58,262.81599944009
"1859",1995,"x1",1995.5,"m",59,282.878289473684
"1860",1995,"x1",1995.5,"m",60,359.114991601344
"1861",1995,"x1",1995.5,"m",61,304.946808510638
"1862",1995,"x1",1995.5,"m",62,296.9218924972
"1863",1995,"x1",1995.5,"m",63,346.074503079507
"1864",1995,"x1",1995.5,"m",64,348.080732082867
"1865",1995,"x1",1995.5,"m",65,413.283174692049
"1866",1995,"x1",1995.5,"m",66,328.018442049272
"1867",1995,"x1",1995.5,"m",67,385.195968645017
"1868",1995,"x1",1995.5,"m",68,361.121220604703
"1869",1995,"x1",1995.5,"m",69,364.130564109742
"1870",1995,"x1",1995.5,"m",70,423.314319708847
"1871",1995,"x1",1995.5,"m",71,352.093190089586
"1872",1995,"x1",1995.5,"m",72,403.252029675252
"1873",1995,"x1",1995.5,"m",73,426.323663213886
"1874",1995,"x1",1995.5,"m",74,412.28006019037
"1875",1995,"x1",1995.5,"m",75,501.557250839866
"1876",1995,"x1",1995.5,"m",76,365.133678611422
"1877",1995,"x1",1995.5,"m",77,390.211541153415
"1878",1995,"x1",1995.5,"m",78,408.267602183651
"1879",1995,"x1",1995.5,"m",79,423.314319708847
"1880",1995,"x1",1995.5,"m",80,528.641342385218
"1881",1995,"x1",1995.5,"m",81,463.438899776036
"1882",1995,"x1",1995.5,"m",82,377.171052631579
"1883",1995,"x1",1995.5,"m",83,399.239571668533
"1884",1995,"x1",1995.5,"m",84,422.311205207167
"1885",1995,"x1",1995.5,"m",85,506.572823348264
"1886",1995,"x1",1995.5,"m",86,353.096304591265
"1887",1995,"x1",1995.5,"m",87,301.937465005599
"1888",1995,"x1",1995.5,"m",88,283.881403975364
"1889",1995,"x1",1995.5,"m",89,227.706991881299
"1890",1995,"x1",1995.5,"m",90,289.900090985442
"1891",1995,"x1",1995.5,"m",91,190.591755319149
"1892",1995,"x1",1995.5,"m",92,139.432915733483
"1893",1995,"x1",1995.5,"m",93,139.432915733483
"1894",1995,"x1",1995.5,"m",94,93.289648656215
"1895",1995,"x1",1995.5,"m",95,186.57929731243
"1896",1995,"x1",1995.5,"m",96,90.2803051511758
"1897",1995,"x1",1995.5,"m",97,39.1214655655095
"1898",1995,"x1",1995.5,"m",98,34.1058930571109
"1899",1995,"x1",1995.5,"m",99,124.386198208287
"1900",1996,"x1",1996.5,"f",0,2428.71150208929
"1901",1996,"x1",1996.5,"f",1,606.676489993402
"1902",1996,"x1",1996.5,"f",2,267.739872443369
"1903",1996,"x1",1996.5,"f",3,123.340840114361
"1904",1996,"x1",1996.5,"f",4,107.296503188916
"1905",1996,"x1",1996.5,"f",5,65.1801187596217
"1906",1996,"x1",1996.5,"f",6,86.2383109742687
"1907",1996,"x1",1996.5,"f",7,76.2106003958654
"1908",1996,"x1",1996.5,"f",8,64.1773477017814
"1909",1996,"x1",1996.5,"f",9,53.1468660655377
"1910",1996,"x1",1996.5,"f",10,47.1302397184957
"1911",1996,"x1",1996.5,"f",11,61.1690345282604
"1912",1996,"x1",1996.5,"f",12,52.1440950076974
"1913",1996,"x1",1996.5,"f",13,67.1856608753024
"1914",1996,"x1",1996.5,"f",14,67.1856608753024
"1915",1996,"x1",1996.5,"f",15,103.285418957554
"1916",1996,"x1",1996.5,"f",16,100.277105784033
"1917",1996,"x1",1996.5,"f",17,102.282647899714
"1918",1996,"x1",1996.5,"f",18,106.293732131075
"1919",1996,"x1",1996.5,"f",19,108.299274246756
"1920",1996,"x1",1996.5,"f",20,102.282647899714
"1921",1996,"x1",1996.5,"f",21,99.2743347261931
"1922",1996,"x1",1996.5,"f",22,88.2438530899494
"1923",1996,"x1",1996.5,"f",23,92.2549373213107
"1924",1996,"x1",1996.5,"f",24,104.288190015395
"1925",1996,"x1",1996.5,"f",25,94.2604794369914
"1926",1996,"x1",1996.5,"f",26,99.2743347261931
"1927",1996,"x1",1996.5,"f",27,90.2493952056301
"1928",1996,"x1",1996.5,"f",28,92.2549373213107
"1929",1996,"x1",1996.5,"f",29,121.33529799868
"1930",1996,"x1",1996.5,"f",30,105.290961073235
"1931",1996,"x1",1996.5,"f",31,91.2521662634704
"1932",1996,"x1",1996.5,"f",32,116.321442709479
"1933",1996,"x1",1996.5,"f",33,103.285418957554
"1934",1996,"x1",1996.5,"f",34,110.304816362437
"1935",1996,"x1",1996.5,"f",35,115.318671651638
"1936",1996,"x1",1996.5,"f",36,103.285418957554
"1937",1996,"x1",1996.5,"f",37,111.307587420277
"1938",1996,"x1",1996.5,"f",38,102.282647899714
"1939",1996,"x1",1996.5,"f",39,115.318671651638
"1940",1996,"x1",1996.5,"f",40,149.41288761821
"1941",1996,"x1",1996.5,"f",41,137.379634924126
"1942",1996,"x1",1996.5,"f",42,129.357466461403
"1943",1996,"x1",1996.5,"f",43,138.382405981966
"1944",1996,"x1",1996.5,"f",44,137.379634924126
"1945",1996,"x1",1996.5,"f",45,128.354695403563
"1946",1996,"x1",1996.5,"f",46,135.374092808445
"1947",1996,"x1",1996.5,"f",47,148.410116560369
"1948",1996,"x1",1996.5,"f",48,172.476621948537
"1949",1996,"x1",1996.5,"f",49,157.435056080932
"1950",1996,"x1",1996.5,"f",50,168.465537717176
"1951",1996,"x1",1996.5,"f",51,162.448911370134
"1952",1996,"x1",1996.5,"f",52,160.443369254453
"1953",1996,"x1",1996.5,"f",53,179.49601935342
"1954",1996,"x1",1996.5,"f",54,164.454453485815
"1955",1996,"x1",1996.5,"f",55,196.543127336706
"1956",1996,"x1",1996.5,"f",56,205.568066857269
"1957",1996,"x1",1996.5,"f",57,181.5015614691
"1958",1996,"x1",1996.5,"f",58,185.512645700462
"1959",1996,"x1",1996.5,"f",59,229.634572245437
"1960",1996,"x1",1996.5,"f",60,280.775896195294
"1961",1996,"x1",1996.5,"f",61,193.534814163185
"1962",1996,"x1",1996.5,"f",62,229.634572245437
"1963",1996,"x1",1996.5,"f",63,243.673367055201
"1964",1996,"x1",1996.5,"f",64,251.695535517924
"1965",1996,"x1",1996.5,"f",65,304.842401583462
"1966",1996,"x1",1996.5,"f",66,304.842401583462
"1967",1996,"x1",1996.5,"f",67,294.814691005058
"1968",1996,"x1",1996.5,"f",68,285.789751484495
"1969",1996,"x1",1996.5,"f",69,300.8313173521
"1970",1996,"x1",1996.5,"f",70,341.944930723554
"1971",1996,"x1",1996.5,"f",71,302.836859467781
"1972",1996,"x1",1996.5,"f",72,282.781438310974
"1973",1996,"x1",1996.5,"f",73,318.881196393226
"1974",1996,"x1",1996.5,"f",74,327.906135913789
"1975",1996,"x1",1996.5,"f",75,433.197096987024
"1976",1996,"x1",1996.5,"f",76,384.061315152848
"1977",1996,"x1",1996.5,"f",77,332.919991202991
"1978",1996,"x1",1996.5,"f",78,363.003122938201
"1979",1996,"x1",1996.5,"f",79,369.019749285243
"1980",1996,"x1",1996.5,"f",80,554.532394985705
"1981",1996,"x1",1996.5,"f",81,438.210952276226
"1982",1996,"x1",1996.5,"f",82,386.066857268529
"1983",1996,"x1",1996.5,"f",83,387.069628326369
"1984",1996,"x1",1996.5,"f",84,384.061315152848
"1985",1996,"x1",1996.5,"f",85,583.612755663075
"1986",1996,"x1",1996.5,"f",86,545.507455465142
"1987",1996,"x1",1996.5,"f",87,414.144446888058
"1988",1996,"x1",1996.5,"f",88,342.947701781394
"1989",1996,"x1",1996.5,"f",89,329.91167802947
"1990",1996,"x1",1996.5,"f",90,425.174928524302
"1991",1996,"x1",1996.5,"f",91,277.767583021773
"1992",1996,"x1",1996.5,"f",92,248.687222344403
"1993",1996,"x1",1996.5,"f",93,209.57915108863
"1994",1996,"x1",1996.5,"f",94,216.598548493512
"1995",1996,"x1",1996.5,"f",95,182.504332526941
"1996",1996,"x1",1996.5,"f",96,255.706619749285
"1997",1996,"x1",1996.5,"f",97,57.1579502968991
"1998",1996,"x1",1996.5,"f",98,67.1856608753024
"1999",1996,"x1",1996.5,"f",99,324.897822740268
"2000",1996,"x1",1996.5,"m",0,2946.44564812621
"2001",1996,"x1",1996.5,"m",1,724.322014963269
"2002",1996,"x1",1996.5,"m",2,265.852263109787
"2003",1996,"x1",1996.5,"m",3,155.498493517045
"2004",1996,"x1",1996.5,"m",4,101.324824807881
"2005",1996,"x1",1996.5,"m",5,98.3151765462609
"2006",1996,"x1",1996.5,"m",6,90.2894478486069
"2007",1996,"x1",1996.5,"m",7,84.2701513253665
"2008",1996,"x1",1996.5,"m",8,91.2926639358137
"2009",1996,"x1",1996.5,"m",9,66.2122617556451
"2010",1996,"x1",1996.5,"m",10,70.2251261044721
"2011",1996,"x1",1996.5,"m",11,64.2058295812316
"2012",1996,"x1",1996.5,"m",12,85.2733674125732
"2013",1996,"x1",1996.5,"m",13,97.3119604590541
"2014",1996,"x1",1996.5,"m",14,114.366633941569
"2015",1996,"x1",1996.5,"m",15,117.376282203189
"2016",1996,"x1",1996.5,"m",16,161.517790040286
"2017",1996,"x1",1996.5,"m",17,179.575679610007
"2018",1996,"x1",1996.5,"m",18,204.656081790176
"2019",1996,"x1",1996.5,"m",19,244.784725278445
"2020",1996,"x1",1996.5,"m",20,258.82975049934
"2021",1996,"x1",1996.5,"m",21,190.611056569281
"2022",1996,"x1",1996.5,"m",22,261.83939876096
"2023",1996,"x1",1996.5,"m",23,239.768644842412
"2024",1996,"x1",1996.5,"m",24,258.82975049934
"2025",1996,"x1",1996.5,"m",25,266.855479196994
"2026",1996,"x1",1996.5,"m",26,270.868343545821
"2027",1996,"x1",1996.5,"m",27,251.807237888893
"2028",1996,"x1",1996.5,"m",28,245.787941365652
"2029",1996,"x1",1996.5,"m",29,215.69145874945
"2030",1996,"x1",1996.5,"m",30,236.758996580791
"2031",1996,"x1",1996.5,"m",31,250.804021801686
"2032",1996,"x1",1996.5,"m",32,252.810453976099
"2033",1996,"x1",1996.5,"m",33,218.70110701107
"2034",1996,"x1",1996.5,"m",34,217.697890923863
"2035",1996,"x1",1996.5,"m",35,269.865127458614
"2036",1996,"x1",1996.5,"m",36,218.70110701107
"2037",1996,"x1",1996.5,"m",37,219.704323098277
"2038",1996,"x1",1996.5,"m",38,261.83939876096
"2039",1996,"x1",1996.5,"m",39,220.707539185484
"2040",1996,"x1",1996.5,"m",40,230.739700057551
"2041",1996,"x1",1996.5,"m",41,202.649649615762
